"state","year","agi_group","age_group","net_n1","outflow_rate","net_y2_agi"
"Pool 2",2023,0,0,651.55,0.0361334115916676,-205562.6
"Pool 2",2023,0,1,1294.2,0.0745537513375913,51134.05
"Pool 2",2023,0,2,-388.35,0.0586830132221933,-48304.05
"Pool 2",2023,0,3,-428.8,0.0317206981675331,-82460.15
"Pool 2",2023,0,4,-95.55,0.0218145434149093,-30960.65
"Pool 2",2023,0,5,42.4,0.0189074761091705,-34994.5
"Pool 2",2023,0,6,227.65,0.0174887238465132,-59976.9
"Pool 2",2023,1,0,113.45,0.0460279297047002,1069.6
"Pool 2",2023,1,1,183.55,0.076602174880832,1311.7
"Pool 2",2023,1,2,-29.05,0.0698588652110649,-62.85
"Pool 2",2023,1,3,-36.55,0.0477482973022687,-146.95
"Pool 2",2023,1,4,-12.3,0.0371982971783555,-49.95
"Pool 2",2023,1,5,-17.75,0.02806688386263,-97.75
"Pool 2",2023,1,6,25.55,0.0203878396577992,115.5
"Pool 2",2023,2,0,204.8,0.0452626711869704,3517.3
"Pool 2",2023,2,1,307.1,0.0715910240782067,5310.45
"Pool 2",2023,2,2,-54.25,0.0612155141601833,-957.95
"Pool 2",2023,2,3,-38.9,0.0393673693141137,-627.35
"Pool 2",2023,2,4,-28.5,0.0318671479182209,-501.95
"Pool 2",2023,2,5,-19.1,0.0246102959136657,-292.75
"Pool 2",2023,2,6,38.45,0.0182790645002361,586.6
"Pool 2",2023,3,0,330.75,0.0381978724163911,12272.7
"Pool 2",2023,3,1,429.6,0.069855657839842,15635.85
"Pool 2",2023,3,2,1.9,0.0533125191231674,207.75
"Pool 2",2023,3,3,-96.1,0.0288961691643695,-3403.05
"Pool 2",2023,3,4,-28.8,0.0219694066675496,-1000.9
"Pool 2",2023,3,5,-9.6,0.0177841063895393,-395.9
"Pool 2",2023,3,6,33.75,0.0164726303055151,1229.1
"Pool 2",2023,4,0,165.65,0.0349067717736436,10126.9
"Pool 2",2023,4,1,226.5,0.0816375486114118,13809.9
"Pool 2",2023,4,2,-30.7,0.0569946642882764,-1920.8
"Pool 2",2023,4,3,-53.65,0.0305483464870066,-3345.8
"Pool 2",2023,4,4,-21.9,0.0197209382763236,-1340.75
"Pool 2",2023,4,5,-2.25,0.016247121250483,-68.15
"Pool 2",2023,4,6,47.65,0.0161705264593694,2992.7
"Pool 2",2023,5,0,-56.55,0.0331453100255761,-4909.8
"Pool 2",2023,5,1,62.3,0.0963789047651574,5278.2
"Pool 2",2023,5,2,-79.45,0.0611564407276817,-6834.45
"Pool 2",2023,5,3,-64.2,0.0311746372258011,-5602.6
"Pool 2",2023,5,4,-18.65,0.0202344586880056,-1621.95
"Pool 2",2023,5,5,1.7,0.0162837439507141,243
"Pool 2",2023,5,6,41.75,0.0159767329467322,3627.55
"Pool 2",2023,6,0,-19.35,0.0288616206613004,-1146.9
"Pool 2",2023,6,1,65.9,0.107605905417315,9269.15
"Pool 2",2023,6,2,-129.1,0.0604579031990088,-17302.75
"Pool 2",2023,6,3,-54.9,0.0297807771702595,-7820.7
"Pool 2",2023,6,4,5.6,0.0192707722930759,1184.85
"Pool 2",2023,6,5,49.95,0.0172934944441308,7933.85
"Pool 2",2023,6,6,43.2,0.016820837241563,5588.25
"Pool 2",2023,7,0,-87.2,0.0286320157250155,-226492.45
"Pool 2",2023,7,1,19.25,0.126831411397071,518.75
"Pool 2",2023,7,2,-67.7,0.0693299957707371,-21433.25
"Pool 2",2023,7,3,-84.5,0.032703228696664,-61514.05
"Pool 2",2023,7,4,9,0.0214201623342924,-27630.1
"Pool 2",2023,7,5,39.45,0.0231392252493331,-42317.25
"Pool 2",2023,7,6,-2.7,0.021212751984179,-74116.8
"Pool 3",2016,0,0,8381.58333333333,0.037972747406049,614445.25
"Pool 3",2016,0,1,1506,0.0696339233670822,30498
"Pool 3",2016,0,2,2291,0.0634365970067425,111763.75
"Pool 3",2016,0,3,1181.5,0.0371100148280315,95153.8333333333
"Pool 3",2016,0,4,1000.83333333333,0.0234896393530683,109184.916666667
"Pool 3",2016,0,5,1175.25,0.0187671301129291,164116.916666667
"Pool 3",2016,0,6,1227,0.0176543926042154,103727.583333333
"Pool 3",2016,1,0,912.166666666667,0.053803326949477,5632.33333333333
"Pool 3",2016,1,1,290.25,0.0807221395098141,1866.5
"Pool 3",2016,1,2,275.416666666667,0.0804480913556194,1768.25
"Pool 3",2016,1,3,76,0.058410662325966,507.75
"Pool 3",2016,1,4,83.5,0.0424361745414676,499.916666666667
"Pool 3",2016,1,5,63.25,0.0322061017157064,322.166666666667
"Pool 3",2016,1,6,123.75,0.0218279945689487,667.916666666667
"Pool 3",2016,2,0,2320.5,0.0452889132672401,40150.5
"Pool 3",2016,2,1,790.083333333333,0.0679597837235387,13733.25
"Pool 3",2016,2,2,712.5,0.0635614416422014,12476.25
"Pool 3",2016,2,3,298.583333333333,0.0410237901281277,5095.91666666667
"Pool 3",2016,2,4,171.25,0.030976741919456,2922.83333333333
"Pool 3",2016,2,5,134.833333333333,0.0233547967795333,2340.33333333333
"Pool 3",2016,2,6,213.25,0.0176773629501227,3582.75
"Pool 3",2016,3,0,1802.16666666667,0.0375908357583951,64373.0833333333
"Pool 3",2016,3,1,356.916666666667,0.0657836128665085,12086.9166666667
"Pool 3",2016,3,2,651.75,0.0606208051354922,23195.1666666667
"Pool 3",2016,3,3,254.5,0.0319514530438412,9392.5
"Pool 3",2016,3,4,180,0.019889480959544,6433.5
"Pool 3",2016,3,5,177.583333333333,0.0158046128367854,6608.08333333333
"Pool 3",2016,3,6,181.416666666667,0.0165365502022787,6656.58333333333
"Pool 3",2016,4,0,1026.83333333333,0.0342554216929372,62751.0833333333
"Pool 3",2016,4,1,76.5833333333333,0.0719958990380736,4539.58333333333
"Pool 3",2016,4,2,335.5,0.0638870861096522,20467.5833333333
"Pool 3",2016,4,3,144.166666666667,0.0366136948929914,8611.5
"Pool 3",2016,4,4,129.5,0.0206741348790459,7895.33333333333
"Pool 3",2016,4,5,158.75,0.015219420396171,9972
"Pool 3",2016,4,6,182.333333333333,0.0159428767158873,11265.25
"Pool 3",2016,5,0,608.333333333333,0.031606673405061,52883.3333333333
"Pool 3",2016,5,1,5.33333333333333,0.0914845971984294,389.333333333333
"Pool 3",2016,5,2,110.666666666667,0.0628366651757541,9555.58333333333
"Pool 3",2016,5,3,109.5,0.035336752590502,9493.08333333333
"Pool 3",2016,5,4,93.5833333333333,0.0212388883153444,8146.08333333333
"Pool 3",2016,5,5,136.666666666667,0.0153094647633721,11958.75
"Pool 3",2016,5,6,152.583333333333,0.0160920574341096,13340.1666666667
"Pool 3",2016,6,0,1192.33333333333,0.0302950227814616,164595.666666667
"Pool 3",2016,6,1,-8.75,0.0985514446207468,-1872.08333333333
"Pool 3",2016,6,2,165.083333333333,0.0653877933627033,21589.0833333333
"Pool 3",2016,6,3,226.25,0.0365223075339388,31429.5833333333
"Pool 3",2016,6,4,219.25,0.0219517291625531,31561.5
"Pool 3",2016,6,5,329,0.0184724391931865,46324.0833333333
"Pool 3",2016,6,6,261.5,0.017612588241988,35563.6666666667
"Pool 3",2016,7,0,519.25,0.0318605271838703,224059.333333333
"Pool 3",2016,7,1,-4.41666666666667,0.0800226227558928,-245.833333333333
"Pool 3",2016,7,2,40.0833333333333,0.06919290324464,22712
"Pool 3",2016,7,3,72.5,0.0430151698415523,30623.0833333333
"Pool 3",2016,7,4,123.75,0.0273097669586958,51726.4166666667
"Pool 3",2016,7,5,175.166666666667,0.025425210897152,86591.6666666667
"Pool 3",2016,7,6,112.166666666667,0.0212567719189502,32651.5833333333
"Pool 3",2017,0,0,11510.5833333333,0.0502928547854506,991526.416666667
"Pool 3",2017,0,1,1705.5,0.0916751672238816,39314.5833333333
"Pool 3",2017,0,2,2871.33333333333,0.0828344355325965,145753.25
"Pool 3",2017,0,3,1616.75,0.0496372297772021,151093.5
"Pool 3",2017,0,4,1445.91666666667,0.031933594281579,193461.25
"Pool 3",2017,0,5,1902.83333333333,0.0260754324897985,267252.5
"Pool 3",2017,0,6,1968.25,0.0254238399192282,194651.5
"Pool 3",2017,1,0,1036.33333333333,0.0607560021138344,6081.58333333333
"Pool 3",2017,1,1,290.416666666667,0.0900134892653786,1853.83333333333
"Pool 3",2017,1,2,264.25,0.0930012779141658,1565.91666666667
"Pool 3",2017,1,3,106,0.0626051637851759,691.083333333333
"Pool 3",2017,1,4,74.8333333333333,0.0487353394020792,445.583333333333
"Pool 3",2017,1,5,100.083333333333,0.037033362855286,511.833333333333
"Pool 3",2017,1,6,200.75,0.028299531067032,1013.58333333333
"Pool 3",2017,2,0,2588.25,0.0545194795648523,45396.1666666667
"Pool 3",2017,2,1,814.5,0.0845134446927882,14551.4166666667
"Pool 3",2017,2,2,760.583333333333,0.0752791485550062,13495.75
"Pool 3",2017,2,3,330.416666666667,0.0479682355303123,5793.41666666667
"Pool 3",2017,2,4,195.916666666667,0.0363845129808888,3348.16666666667
"Pool 3",2017,2,5,171.166666666667,0.0294405715988559,2980.5
"Pool 3",2017,2,6,315.666666666667,0.0261577766994476,5227.41666666667
"Pool 3",2017,3,0,2484.08333333333,0.0504196827054529,90305.5833333333
"Pool 3",2017,3,1,475.166666666667,0.095352114284262,16624.5
"Pool 3",2017,3,2,849.583333333333,0.0785364539776789,30916.8333333333
"Pool 3",2017,3,3,302.333333333333,0.0421394924578464,10933.25
"Pool 3",2017,3,4,257.833333333333,0.027735970365153,9676.66666666667
"Pool 3",2017,3,5,275.5,0.0226077223993452,10298.8333333333
"Pool 3",2017,3,6,323.666666666667,0.0244094764958289,11855.4166666667
"Pool 3",2017,4,0,1559.66666666667,0.0495883295964617,95608.5
"Pool 3",2017,4,1,120,0.109144389297028,7086.33333333333
"Pool 3",2017,4,2,462.583333333333,0.0904505608383409,27792.6666666667
"Pool 3",2017,4,3,221,0.0518190365553787,13660.25
"Pool 3",2017,4,4,206.083333333333,0.0294501406290131,12824.8333333333
"Pool 3",2017,4,5,266.083333333333,0.0225829384483743,16650.6666666667
"Pool 3",2017,4,6,283.916666666667,0.0242800439195281,17593.9166666667
"Pool 3",2017,5,0,984.166666666667,0.0464245932195785,85423.0833333333
"Pool 3",2017,5,1,3,0.125895573080467,206.083333333333
"Pool 3",2017,5,2,231.666666666667,0.0899289610723948,20070.9166666667
"Pool 3",2017,5,3,139.833333333333,0.0540380356423515,11905.5
"Pool 3",2017,5,4,148.833333333333,0.0302048930120386,13050.5
"Pool 3",2017,5,5,244.083333333333,0.0231459578354239,21309.75
"Pool 3",2017,5,6,216.75,0.0234293026932653,18880.25
"Pool 3",2017,6,0,1931.41666666667,0.0446267199237649,269260.833333333
"Pool 3",2017,6,1,1.08333333333333,0.137446007850685,186.5
"Pool 3",2017,6,2,233.333333333333,0.0940133369993819,31840.3333333333
"Pool 3",2017,6,3,361.916666666667,0.0538328695257147,50733.3333333333
"Pool 3",2017,6,4,344.583333333333,0.0333770233960557,48299
"Pool 3",2017,6,5,535.666666666667,0.0283137078649487,75506.0833333333
"Pool 3",2017,6,6,454.833333333333,0.0254925173666369,62695.4166666667
"Pool 3",2017,7,0,926.666666666667,0.0421312828743547,399450.666666667
"Pool 3",2017,7,1,1.33333333333333,0.0895383661028926,-1194.16666666667
"Pool 3",2017,7,2,69.3333333333333,0.0913912908537091,20070.8333333333
"Pool 3",2017,7,3,155.25,0.0574333405216215,57377
"Pool 3",2017,7,4,217.833333333333,0.0373424213245842,105816.5
"Pool 3",2017,7,5,310.25,0.0323214843054727,139995.083333333
"Pool 3",2017,7,6,172.666666666667,0.0274961353878943,77385.5
"Pool 3",2018,0,0,8933.08333333333,0.0391714957876811,850122.5
"Pool 3",2018,0,1,1408.83333333333,0.0803741127003024,42436.1666666667
"Pool 3",2018,0,2,2278.41666666667,0.0633399841171531,129487.416666667
"Pool 3",2018,0,3,1238.08333333333,0.0367957803151338,151313
"Pool 3",2018,0,4,1058.16666666667,0.0244450680559829,161919.75
"Pool 3",2018,0,5,1429.91666666667,0.0199772610439169,230461.083333333
"Pool 3",2018,0,6,1519.66666666667,0.019939434111761,134505.166666667
"Pool 3",2018,1,0,640.166666666667,0.0522363994636459,3867.08333333333
"Pool 3",2018,1,1,169.583333333333,0.0834910779297409,1075.41666666667
"Pool 3",2018,1,2,175.25,0.0797104306026349,1078.83333333333
"Pool 3",2018,1,3,65,0.054741137353874,422.166666666667
"Pool 3",2018,1,4,28.75,0.0414465299142432,197.75
"Pool 3",2018,1,5,57.3333333333333,0.0288225638829742,329.166666666667
"Pool 3",2018,1,6,144.25,0.022775679040839,763
"Pool 3",2018,2,0,1933.33333333333,0.0459500548937683,34235.3333333333
"Pool 3",2018,2,1,658.416666666667,0.0753011159519,12090.5833333333
"Pool 3",2018,2,2,575.666666666667,0.0619766695531641,10125.5833333333
"Pool 3",2018,2,3,208.416666666667,0.0404528438237633,3667.25
"Pool 3",2018,2,4,151.666666666667,0.0308814094644826,2604.66666666667
"Pool 3",2018,2,5,114.25,0.0236781596297042,1979.91666666667
"Pool 3",2018,2,6,224.916666666667,0.0203857270427219,3767.16666666667
"Pool 3",2018,3,0,2122.83333333333,0.039805877117539,76651.1666666667
"Pool 3",2018,3,1,438.583333333333,0.081946036446471,15320.4166666667
"Pool 3",2018,3,2,756.75,0.0597116611163968,27241.3333333333
"Pool 3",2018,3,3,278.75,0.0320717639372352,10099.75
"Pool 3",2018,3,4,188.333333333333,0.0217002398968531,6929.25
"Pool 3",2018,3,5,218.916666666667,0.0176340478789907,8182.66666666667
"Pool 3",2018,3,6,241.5,0.0192130042621418,8877.83333333333
"Pool 3",2018,4,0,1205.08333333333,0.0375895822101637,73804.6666666667
"Pool 3",2018,4,1,124.333333333333,0.0883039439055983,7290.5
"Pool 3",2018,4,2,369.666666666667,0.0669846664045514,22589
"Pool 3",2018,4,3,167.25,0.0372699507406503,10205.25
"Pool 3",2018,4,4,126.25,0.0225659736957938,7856.33333333333
"Pool 3",2018,4,5,178.25,0.0169847974112793,11052.4166666667
"Pool 3",2018,4,6,239.333333333333,0.018336644242169,14811.5
"Pool 3",2018,5,0,783.5,0.0339670348831595,68074.25
"Pool 3",2018,5,1,10.8333333333333,0.0952676506409102,917.25
"Pool 3",2018,5,2,166.5,0.0633802820918355,14185.75
"Pool 3",2018,5,3,135.833333333333,0.037736467833989,11849.25
"Pool 3",2018,5,4,119.916666666667,0.0225383211838661,10467.8333333333
"Pool 3",2018,5,5,169.75,0.0175752141642574,14803.6666666667
"Pool 3",2018,5,6,180.666666666667,0.0186459026213635,15850
"Pool 3",2018,6,0,1455.41666666667,0.031597991131107,204765.333333333
"Pool 3",2018,6,1,3.25,0.107144292565736,1322.58333333333
"Pool 3",2018,6,2,178.916666666667,0.0637065800461309,24625.0833333333
"Pool 3",2018,6,3,234.916666666667,0.0367739712041102,32804.5833333333
"Pool 3",2018,6,4,279.25,0.0231543637688483,39507.6666666667
"Pool 3",2018,6,5,418.416666666667,0.0203251665152052,59321.8333333333
"Pool 3",2018,6,6,340.666666666667,0.0203282900393594,47183.5
"Pool 3",2018,7,0,792.75,0.0298252703438239,388724.916666667
"Pool 3",2018,7,1,3.83333333333333,0.0662909006042308,4419.33333333333
"Pool 3",2018,7,2,55.6666666666667,0.0636416809932562,29641.9166666667
"Pool 3",2018,7,3,147.916666666667,0.0356297657293934,82264.5833333333
"Pool 3",2018,7,4,164,0.0264644763951556,94355.8333333333
"Pool 3",2018,7,5,273,0.0254818826364543,134791.333333333
"Pool 3",2018,7,6,148.333333333333,0.0221836109616453,43251.6666666667
"Pool 3",2019,0,0,7758.16666666667,0.0382192257840074,796414
"Pool 3",2019,0,1,1263.91666666667,0.0788132762668118,38077.1666666667
"Pool 3",2019,0,2,1935.5,0.0623323647499063,123305.666666667
"Pool 3",2019,0,3,1025.25,0.0351034416677512,119617.166666667
"Pool 3",2019,0,4,874.333333333333,0.0241068322970237,115643.333333333
"Pool 3",2019,0,5,1222.25,0.0198292962317447,229477.833333333
"Pool 3",2019,0,6,1436.91666666667,0.0193612833596333,170292.833333333
"Pool 3",2019,1,0,481.75,0.0511276221614619,2888.83333333333
"Pool 3",2019,1,1,119.083333333333,0.0851732298002065,715.166666666667
"Pool 3",2019,1,2,105.833333333333,0.0788951781773902,656.666666666667
"Pool 3",2019,1,3,34.0833333333333,0.0533514175652573,208.333333333333
"Pool 3",2019,1,4,73.6666666666667,0.0409807437967848,564.583333333333
"Pool 3",2019,1,5,32.5,0.0293784972450295,144.416666666667
"Pool 3",2019,1,6,116.583333333333,0.0216370575405612,599.916666666667
"Pool 3",2019,2,0,1373.66666666667,0.045848643998018,25122.0833333333
"Pool 3",2019,2,1,465.166666666667,0.0747126956357299,8907.5
"Pool 3",2019,2,2,398.333333333333,0.062201253427735,7210.58333333333
"Pool 3",2019,2,3,140.166666666667,0.0401161192163883,2584.41666666667
"Pool 3",2019,2,4,78.0833333333333,0.031650358489504,1463.25
"Pool 3",2019,2,5,99.9166666666667,0.0243801176013002,1748.33333333333
"Pool 3",2019,2,6,192,0.0201493048069156,3208
"Pool 3",2019,3,0,1939.33333333333,0.0387515950289131,70448.9166666667
"Pool 3",2019,3,1,507.25,0.0780552457452021,17673.1666666667
"Pool 3",2019,3,2,678.833333333333,0.0579157034214984,24682.8333333333
"Pool 3",2019,3,3,225.166666666667,0.0306840776473515,8423
"Pool 3",2019,3,4,154.833333333333,0.0223850647280057,5853.66666666667
"Pool 3",2019,3,5,154.333333333333,0.0171322482409315,5790.33333333333
"Pool 3",2019,3,6,218.916666666667,0.0184406208826494,8025.75
"Pool 3",2019,4,0,1143.5,0.0370214826924665,69607.3333333333
"Pool 3",2019,4,1,149.333333333333,0.0847001880043396,8761.58333333333
"Pool 3",2019,4,2,361.333333333333,0.0654359187012718,21647.25
"Pool 3",2019,4,3,173.5,0.0352982944535268,10677.5
"Pool 3",2019,4,4,99.5,0.0216882822413534,6141.08333333333
"Pool 3",2019,4,5,166.916666666667,0.0169592762747415,10423
"Pool 3",2019,4,6,192.916666666667,0.0183176100867166,11956.5
"Pool 3",2019,5,0,696.583333333333,0.0338020446504274,60227
"Pool 3",2019,5,1,23.5833333333333,0.091702052201694,1934.83333333333
"Pool 3",2019,5,2,143.25,0.0636423096772296,12274.1666666667
"Pool 3",2019,5,3,105.916666666667,0.0364679017311775,9128.41666666667
"Pool 3",2019,5,4,96.9166666666667,0.0218127923757181,8458.66666666667
"Pool 3",2019,5,5,148.25,0.0173433284406611,12861.5
"Pool 3",2019,5,6,178.666666666667,0.0180473378029493,15569.8333333333
"Pool 3",2019,6,0,1324.41666666667,0.0307403556247387,185415.5
"Pool 3",2019,6,1,-3.91666666666667,0.115804398970701,-295.166666666667
"Pool 3",2019,6,2,169.416666666667,0.0625338101243037,23499.5833333333
"Pool 3",2019,6,3,221.666666666667,0.0340747861973167,30420
"Pool 3",2019,6,4,216.583333333333,0.0230636761418299,30487.5833333333
"Pool 3",2019,6,5,367.666666666667,0.0199508137210042,52545.5833333333
"Pool 3",2019,6,6,353,0.0192720214929103,48758
"Pool 3",2019,7,0,798.916666666667,0.0287898573013872,382704
"Pool 3",2019,7,1,3.41666666666667,0.0620478537452896,380.5
"Pool 3",2019,7,2,78.5,0.0598654717332996,33334.25
"Pool 3",2019,7,3,124.75,0.0343032647574569,58175.75
"Pool 3",2019,7,4,154.75,0.0245889816856924,62674.75
"Pool 3",2019,7,5,252.666666666667,0.0249139322920133,145964.166666667
"Pool 3",2019,7,6,184.833333333333,0.0219651676379474,82174.25
"Pool 3",2020,0,0,8460.25,0.0416411500143571,1048502.41666667
"Pool 3",2020,0,1,1168.33333333333,0.0844792458531483,40112.25
"Pool 3",2020,0,2,2075.25,0.0668558742987124,161127.333333333
"Pool 3",2020,0,3,1155.08333333333,0.0383011458607187,179970.75
"Pool 3",2020,0,4,913.416666666667,0.0261014360597779,171273.583333333
"Pool 3",2020,0,5,1388.33333333333,0.0218035809572645,269420.083333333
"Pool 3",2020,0,6,1759.83333333333,0.0229686935195595,226598.666666667
"Pool 3",2020,1,0,390.583333333333,0.0574404688248048,2157.83333333333
"Pool 3",2020,1,1,87.1666666666667,0.0932015018609331,505.333333333333
"Pool 3",2020,1,2,91.3333333333333,0.0864177509563306,555.666666666667
"Pool 3",2020,1,3,10.5,0.0619030392216604,56.9166666666667
"Pool 3",2020,1,4,30.8333333333333,0.0473207382392716,160.583333333333
"Pool 3",2020,1,5,32.6666666666667,0.0330524652363065,97
"Pool 3",2020,1,6,138.083333333333,0.0269858823059715,782.166666666667
"Pool 3",2020,2,0,1191.5,0.0478564730350994,21359.3333333333
"Pool 3",2020,2,1,371.25,0.0783610552218228,7041.41666666667
"Pool 3",2020,2,2,368.583333333333,0.0647206790400817,6651.58333333333
"Pool 3",2020,2,3,104,0.0425682677454097,1916.83333333333
"Pool 3",2020,2,4,62.1666666666667,0.0330369708168834,1000.91666666667
"Pool 3",2020,2,5,81.9166666666667,0.0247681871211065,1295.83333333333
"Pool 3",2020,2,6,203.583333333333,0.0236722096609824,3453
"Pool 3",2020,3,0,1888.33333333333,0.0410823567604216,67650.0833333333
"Pool 3",2020,3,1,479.25,0.0824144213629417,16506.4166666667
"Pool 3",2020,3,2,617.416666666667,0.0610500243618615,22262
"Pool 3",2020,3,3,246.333333333333,0.0314283541437614,8933.66666666667
"Pool 3",2020,3,4,136.083333333333,0.0233059969381901,4947.41666666667
"Pool 3",2020,3,5,163,0.0180270439104488,6012
"Pool 3",2020,3,6,246.25,0.021270293646028,8988.41666666667
"Pool 3",2020,4,0,1210.66666666667,0.0406165342052287,74619.25
"Pool 3",2020,4,1,163.75,0.0905304514055792,9788.41666666667
"Pool 3",2020,4,2,342.166666666667,0.0694840927038178,20788.4166666667
"Pool 3",2020,4,3,163.833333333333,0.0383320296588594,10100.75
"Pool 3",2020,4,4,113.75,0.0231572124190829,7046.91666666667
"Pool 3",2020,4,5,179.416666666667,0.0186668917177269,11232.4166666667
"Pool 3",2020,4,6,247.75,0.021275805651887,15662.8333333333
"Pool 3",2020,5,0,836.916666666667,0.0382829215779177,72716
"Pool 3",2020,5,1,38.6666666666667,0.100637293392711,3279.16666666667
"Pool 3",2020,5,2,204.916666666667,0.06917261271438,17642.6666666667
"Pool 3",2020,5,3,129.5,0.0402969548928618,11224.3333333333
"Pool 3",2020,5,4,97.6666666666667,0.02348199601034,8582.25
"Pool 3",2020,5,5,166.75,0.0188851606348328,14506.9166666667
"Pool 3",2020,5,6,199.416666666667,0.0217252111404069,17480.75
"Pool 3",2020,6,0,1768.66666666667,0.0347740939184757,248565.75
"Pool 3",2020,6,1,19.8333333333333,0.108735875425831,2087.75
"Pool 3",2020,6,2,297.416666666667,0.0674435268028256,41004.75
"Pool 3",2020,6,3,293.166666666667,0.0377773517122702,41317.1666666667
"Pool 3",2020,6,4,254.25,0.0250031677847381,36355.9166666667
"Pool 3",2020,6,5,440.416666666667,0.0225341001473092,62913.4166666667
"Pool 3",2020,6,6,463.583333333333,0.0233420171686929,64886.6666666667
"Pool 3",2020,7,0,1173.58333333333,0.0335231925349197,561434.166666667
"Pool 3",2020,7,1,8.41666666666667,0.0778097460532957,903.333333333333
"Pool 3",2020,7,2,153.416666666667,0.0686586454460557,52222.3333333333
"Pool 3",2020,7,3,207.75,0.0379489117879831,106421.333333333
"Pool 3",2020,7,4,218.666666666667,0.0281895035450114,113179.75
"Pool 3",2020,7,5,324.166666666667,0.0300008919980449,173362.5
"Pool 3",2020,7,6,261.166666666667,0.0263206127943094,115345
"Pool 3",2021,0,0,9392.41666666667,0.0421821900040383,1451035
"Pool 3",2021,0,1,1238.16666666667,0.0810246809612461,44104.25
"Pool 3",2021,0,2,2372.08333333333,0.0666287837920213,215244.833333333
"Pool 3",2021,0,3,1463.83333333333,0.0391393434036345,315557.75
"Pool 3",2021,0,4,1069.41666666667,0.0268916297433645,255595.583333333
"Pool 3",2021,0,5,1523.25,0.0232263017790486,373769.833333333
"Pool 3",2021,0,6,1725.66666666667,0.021717583626145,246762.833333333
"Pool 3",2021,1,0,397.083333333333,0.053321898756385,2215.33333333333
"Pool 3",2021,1,1,100.583333333333,0.0847110197706586,599.416666666667
"Pool 3",2021,1,2,81.9166666666667,0.0773789502017566,482.75
"Pool 3",2021,1,3,18,0.055399500283238,145.5
"Pool 3",2021,1,4,6.41666666666667,0.0441467852387997,59.6666666666667
"Pool 3",2021,1,5,40.5,0.0327041057119161,195.083333333333
"Pool 3",2021,1,6,149.666666666667,0.0238636280748869,733.416666666667
"Pool 3",2021,2,0,1197,0.0469503452733366,22084.5
"Pool 3",2021,2,1,423.5,0.0748295181027209,8262.41666666667
"Pool 3",2021,2,2,310.333333333333,0.0645833666110389,5664.83333333333
"Pool 3",2021,2,3,95.25,0.041534504316219,1703
"Pool 3",2021,2,4,65.6666666666667,0.0334614959298162,1264.75
"Pool 3",2021,2,5,81.4166666666667,0.0256406460345528,1454.83333333333
"Pool 3",2021,2,6,220.833333333333,0.0213669182195411,3734.83333333333
"Pool 3",2021,3,0,2101.08333333333,0.0410165883717937,76348.5833333333
"Pool 3",2021,3,1,490.583333333333,0.0778009700610622,16910.8333333333
"Pool 3",2021,3,2,732.583333333333,0.0596660996548836,26600.1666666667
"Pool 3",2021,3,3,289.916666666667,0.0322510650164496,10775.3333333333
"Pool 3",2021,3,4,147,0.0242963602774158,5677.75
"Pool 3",2021,3,5,189.416666666667,0.0193379271857452,7100.16666666667
"Pool 3",2021,3,6,251.583333333333,0.0201884711058327,9284.25
"Pool 3",2021,4,0,1366.08333333333,0.042068277933309,84582.6666666667
"Pool 3",2021,4,1,146.333333333333,0.0902843014686234,8977.5
"Pool 3",2021,4,2,449.833333333333,0.0698785000890742,27451
"Pool 3",2021,4,3,215.083333333333,0.0390547908938669,13433.25
"Pool 3",2021,4,4,146.583333333333,0.0239220378819503,9093.41666666667
"Pool 3",2021,4,5,168.583333333333,0.0196738376432622,10600.9166666667
"Pool 3",2021,4,6,239.666666666667,0.0205370673454159,15026.5
"Pool 3",2021,5,0,956.583333333333,0.0399275851970632,83247
"Pool 3",2021,5,1,38.0833333333333,0.100332166147342,3192.33333333333
"Pool 3",2021,5,2,268.75,0.0696496280013849,23349.3333333333
"Pool 3",2021,5,3,157.25,0.0418518301904338,13636.8333333333
"Pool 3",2021,5,4,104.5,0.0254692105724378,9186.5
"Pool 3",2021,5,5,184.666666666667,0.020764408847902,16149.8333333333
"Pool 3",2021,5,6,203.333333333333,0.0206037974828277,17732.25
"Pool 3",2021,6,0,2036.41666666667,0.036585341395587,285297.583333333
"Pool 3",2021,6,1,34.1666666666667,0.109576847234795,4371.75
"Pool 3",2021,6,2,356.333333333333,0.0699147552445578,49532
"Pool 3",2021,6,3,396.916666666667,0.0395425029528243,55116.5833333333
"Pool 3",2021,6,4,317.166666666667,0.0258442063476523,45609.25
"Pool 3",2021,6,5,492.75,0.0241417043019512,69633.25
"Pool 3",2021,6,6,439.083333333333,0.022173013046328,61034.9166666667
"Pool 3",2021,7,0,1338.16666666667,0.0356732419100909,897259.083333333
"Pool 3",2021,7,1,4.91666666666667,0.109821140943439,1789.91666666667
"Pool 3",2021,7,2,172.333333333333,0.0748858689817696,82164.75
"Pool 3",2021,7,3,291.416666666667,0.0400893536085831,220747.166666667
"Pool 3",2021,7,4,282.083333333333,0.0282995727524596,184703.916666667
"Pool 3",2021,7,5,365.916666666667,0.0315642416473502,268635.833333333
"Pool 3",2021,7,6,221.5,0.0261776693316806,139217.083333333
"Pool 3",2022,0,0,10452.5833333333,0.0408620041522054,1298651
"Pool 3",2022,0,1,1535.83333333333,0.0758233269723104,46010.9166666667
"Pool 3",2022,0,2,2565.41666666667,0.0654618374416431,196796.416666667
